,sorted_id,day_old,day1,day2,day3,day4,day5,diff,weight
140,23,0.911,0.9121377860828832,0.9112415592071492,0.8974418802072597,0.8974418802072597,0.8911947503494073,0.0,0.0
141,38,0.914,0.9036920417690356,0.9075346779475316,0.9075346779475316,0.9133164075199848,0.89322590974922,0.0,0.0
142,210,0.7,0.693745830483492,0.6999448687079699,0.6970472171959883,0.6738138481583132,0.675312460662277,0.0,0.0
143,214,1.305,1.2803375724638917,1.2785998192912622,1.2785998192912622,1.2778254646087897,1.2799901725441103,0.0,0.0
144,177,0.597,0.5830165714749903,0.5763104294233012,0.5950355072161675,0.5739635124064401,0.5719670505143064,0.0,0.0
145,66,0.429,0.4384292102793527,0.3548821561928837,0.373452841668251,0.38171516515597664,0.4038961913693169,0.0,0.0
146,86,0.838,0.7703086187538312,0.7510495166675627,0.7769581703912056,0.8234833645356128,0.8126418793068904,0.0,0.0
147,106,1.6569999999999998,1.5427786938485415,1.7090392764971118,1.6798454508622611,1.659450637275204,1.6314470293946062,0.0,0.0
148,34,0.916,0.903187196648818,0.8876091796726884,0.8932165375493842,0.8904159433876551,0.8901866290875785,0.0,0.0
149,173,0.695,0.677843689423002,0.6798808822133486,0.6798808822133486,0.6730758534661211,0.6686806892960501,0.0,0.0
150,127,1.355,1.3324720399434131,1.3441565548150831,1.3471846431501493,1.3461902524014802,1.3278099355106077,0.0,0.0
151,39,1.164,1.1569153333680475,1.1618368411729336,1.1221965395352231,1.1008249666110828,1.136787461397289,0.0,0.0
152,88,0.948,0.9445002057083144,0.9434368746339682,0.9285122417137924,0.9241205021804718,0.9202746946005,0.0,0.0
153,40,0.872,0.8511473338053293,0.8552980285498594,0.843323168750734,0.8434531386249571,0.8434531386249571,0.0,0.0
154,36,0.727,0.7109063087167763,0.7109063087167763,0.7047025296957955,0.7254134777714282,0.6979103442537418,0.0,0.0
155,220,2.603,2.634226345813277,2.5957807687291488,2.6083991064053014,2.5377809232925226,2.5736103968836628,0.0,0.0
156,219,0.977,0.9742991930954694,0.9729411059527578,0.9454253718469142,0.9454253718469142,0.9454253718469142,0.0,0.0
157,94,1.073,1.0523754886957513,1.0406145821377932,1.0530896849030007,1.035436350643764,1.0413943290497447,0.0,0.0
158,78,0.7979999999999999,0.7545765041848854,0.7564861577795776,0.7479647482685733,0.7386664049696947,0.7648338226171661,0.0,0.0
159,96,4.827,4.513272964992108,4.519631191410713,4.5514987737388,4.848939707660229,4.793099516295639,0.0,0.0
160,184,0.916,0.8861586229042374,0.8830500869159035,0.8744628848285328,0.8744628848285328,0.8820807152371886,0.0,0.0
161,9,0.871,0.8815298447455888,0.8510920253880528,0.8199433517173017,0.8456500446937242,0.8369114073319818,0.0,0.0
162,16,1.359,1.3300810611394014,1.3243972470758592,1.3288176993517105,1.32057817860696,1.3243016880372371,0.0,0.0
163,7,1.072,1.0357617943079949,1.036327766894623,1.0554838884472342,1.0589526130682574,1.0360583092070486,0.0,0.0
164,3,0.81,0.7674268049916578,0.7526941858806708,0.7608855362427025,0.7680315734771589,0.7740253711650585,0.0,0.0
165,195,1.022,0.9686633491922736,0.9771703048719468,0.9882470598371256,0.9853807829473548,0.9860253279237428,0.0,0.0
166,87,1.043,1.0137795734224495,1.016101304444576,0.9905250204537012,0.9852546812988359,1.0059455114912443,0.0,0.0
167,114,1.675,1.6294842426700606,1.5988095029950504,1.5614131689454034,1.61940626076178,1.637913759167429,0.0,0.0
168,18,1.098,1.0974302877691828,1.0949463899502678,1.0938266155652718,1.0556066658178012,1.060346817554784,0.0,0.0
169,154,100.045,100.03495846854588,99.9882671067428,100.01850868334913,100.01351702735495,100.00673402587951,0.0,0.0
170,118,3.791,3.71542701013894,3.714664648401645,3.761547505153596,3.785363150917192,3.751878288240031,0.0,0.0
171,194,0.919,0.8871050869318505,0.8799864864209748,0.8798651437976048,0.8798651437976048,0.8798651437976048,0.0,0.0
172,108,3.109,3.1135774575728408,2.982420568261684,3.0044436976568614,2.9766152663584413,3.069747999327475,0.0,0.0
173,42,0.889,0.8856582442656873,0.8516412398936624,0.8476443112941582,0.8476443112941582,0.8491210814200859,0.0,0.0
174,189,0.955,0.940119981163662,0.9149049919979008,0.9149049919979008,0.9149049919979008,0.9149049919979008,0.0,0.0
175,158,100.047,100.01088075929673,99.98260557250768,99.97981205407558,100.01624957142172,100.00680089499019,0.0,0.0
176,190,0.923,0.9061923096050988,0.8758847134248313,0.8729850949246474,0.8826295298310635,0.8826295298310635,0.0,0.0
177,123,1.236,1.251739142912626,1.26866779642076,1.2428415771690742,1.1935424941314716,1.1935424941314716,0.0,0.0
178,131,4.897,4.826933838984349,4.791569031762385,4.853531679299257,4.791569031762385,4.853531679299257,0.0,0.0
179,33,0.92,0.882707237849543,0.8967716694939691,0.8582854527322807,0.8518216248545178,0.874305277026264,0.0,0.0
180,155,100.054,100.02054289005707,100.00544641694698,100.03723029473906,100.03988907253927,100.00786041583879,0.0,0.0
181,164,100.056,100.03766113702244,100.0346131658313,100.01261221689373,100.04432499069964,100.00814340603705,0.0,0.0
182,43,1.011,0.962249994277954,0.962249994277954,0.962249994277954,0.962249994277954,0.962249994277954,0.0,0.0
183,30,0.977,0.9640531812752248,0.9201915180646364,0.906153385371871,0.9117240725414058,0.9270198790258358,0.0,0.0
184,180,0.914,0.8796629779646363,0.8800903675755184,0.8694702156264335,0.8694702156264335,0.8638668245406291,0.0,0.0
185,171,100.053,100.01114956809413,100.0002326502673,100.03052009373505,100.0411503373685,100.00247418703535,0.0,0.0
186,188,0.7490000000000001,0.6926645422978158,0.701246828150216,0.6953232238489341,0.6842459186443377,0.6979527985822881,0.0,0.0
187,149,100.09,99.98905560423195,100.03055290518527,99.97748666290244,99.907137389279,100.03890840977071,0.0,0.0
188,207,0.988,0.928142914789278,0.9379627392694704,0.9543452616132554,0.9366379199463788,0.9366379199463788,0.0,0.0
189,161,100.06,100.01740262622995,100.07030806547495,100.02487553660609,100.00788094314372,100.00827569314642,0.0,0.0
190,111,5.819,5.491422806731625,5.404218802999238,5.4106480357754405,5.8084741239298765,5.767048362019285,0.0,0.0
191,172,100.066,100.00036503269988,100.04489225449042,100.00863953427984,100.0124616961097,100.01232488538145,0.0,0.0
192,179,0.938,0.8983593932013505,0.9002053976504559,0.8914178469023932,0.8876430446812614,0.8829637726384345,0.0,0.0
193,95,2.679,2.6418464241834254,2.562522325816979,2.575893267362401,2.666745272501468,2.6236731437349565,0.0,0.0
194,138,0.846,0.8074150916685702,0.7829318665777405,0.7736612178981271,0.7707190572026057,0.7852659260280005,0.0,0.0
195,176,0.937,0.8834321137128246,0.8824782129018299,0.8755596323485249,0.8755596323485249,0.8755596323485249,0.0,0.0
196,137,0.915,0.8490485498631738,0.8484920730083829,0.8503950938950312,0.8489129712137109,0.8512027121776538,0.0,0.0
197,151,100.071,100.05434546908505,100.02034561799223,100.02587594696831,100.0206073758282,100.00621742851769,0.0,0.0
198,148,100.055,99.98231449644251,100.01712486834353,100.01682520966692,100.01417234905432,99.98909182457449,0.0,0.0
199,159,100.052,100.01639890431281,99.99211555088104,99.9564789843264,99.98373007065807,99.98500440141011,0.0,0.0
200,109,3.342,3.390323305131372,3.090138180446956,3.185861819078025,3.2538639583815687,3.2744209818586034,0.0,0.0
201,160,100.064,100.0217690614112,100.04137050923867,99.99692040159249,100.02955407959593,99.99602151547873,0.0,0.0
202,162,100.054,99.9896456900857,99.9702801172084,100.006964520341,100.03029810391952,99.98483091433252,0.0,0.0
203,5,0.941,0.9249520819805999,0.9249520819805999,0.9249520819805999,0.9143910262932984,0.8717513457163384,0.0,0.0
204,142,93.215,93.18926418873554,92.80657477068209,93.21037027090092,92.91803867462656,93.1450817651482,0.0,0.0
205,150,100.045,99.9881838144956,99.96273710695463,99.96604106155935,100.06481726373406,99.97177938995216,0.0,0.0
206,63,0.665,0.5985745031623076,0.6182235269954425,0.5985922346312882,0.5985922346312882,0.5897243602828426,0.0,0.0
207,152,100.043,99.96337357659507,100.0032992363484,99.94599971262716,100.40363014580208,99.96661178606979,0.0,0.0
208,132,2.238,2.130600196370116,2.150484535205423,2.162411234525273,2.146313976271735,2.1601944865009783,0.0,0.0
209,136,2.83,2.6918542704423705,2.8338793659786066,2.814333121110981,2.842875180096242,2.7506213269995268,0.0,0.0
210,126,5.122000000000001,4.998992375511384,5.089540316976473,5.089540316976473,5.089540316976473,5.040600498161322,0.0,0.0
211,13,1.422,1.3572129702860714,1.3470586063185879,1.3884665800951903,1.3374047203236643,1.333041215636267,0.0,0.0
212,102,2.805,2.8625810487117103,2.856492498422888,2.7524331004793483,2.7100810584921318,2.7106621495270087,0.0,0.0
213,163,102.976,102.85350892260135,102.83259857490982,102.845111327608,102.86589760294687,102.87891944796246,0.0,0.0
214,157,100.053,99.9787597324717,99.99038575928043,100.028886722607,99.9884558680642,99.95589502418079,0.0,0.0
215,204,1.02,0.9439534105618836,0.9439534105618836,0.9439534105618836,0.9358277092260684,0.9168469652322632,0.0,0.0
216,57,0.512,0.5280576366760524,0.5097180976480243,0.5097180976480243,0.4276095414060253,0.4042295424122284,0.0,0.0
217,89,1.148,1.1665134639407253,1.16426483866619,1.1856703408645175,1.221037491263122,1.0039006170995315,0.0,0.0
218,166,100.28,100.11576163463735,100.05298243056988,99.91532454200387,101.22809778498345,100.07864220752352,0.0,0.0
219,121,3.4960000000000004,3.1739571737668033,3.1882938873998765,3.2740045993236864,3.245930601918212,3.2702080707732946,0.0,0.0
220,144,102.373,101.83816944574913,101.5629393342112,101.97330998458513,101.66844745149244,102.1443494464344,0.0,0.0
221,141,113.728,113.27843713034241,113.31465686859327,113.00310850732164,112.65556233444009,112.92202633626364,0.0,0.0
