Date,unit_total,close,volume,amt,turn,NAV_adj,BBI,MA,MACD,BIAS,KDJ,stage_high,stage_low,risk_downside,fund_id
2018/10/19,408716495.1,0.695,207300,139432,0.0507,0.6961,0.7216,0.6966,-0.033,-5.6668,15.5246,FALSE,TRUE,-36.8044,4
2018/10/22,408716495.1,0.727,384186,279392,0.094,0.7364,0.7217,0.6992,-0.0304,-0.4678,30.0908,FALSE,TRUE,-33.1457,4
2018/10/23,408716495.1,0.718,170257,122780,0.0417,0.7183,0.7225,0.7032,-0.0287,-0.6572,42.5714,FALSE,TRUE,-34.7889,4
2018/10/24,408716495.1,0.71,117513,83708,0.0288,0.7063,0.722,0.7052,-0.0277,-1.0338,48.2007,FALSE,FALSE,-35.8783,4
2018/10/25,408716495.1,0.694,116818,81010,0.0286,0.6931,0.7167,0.7088,-0.0279,-2.4367,44.7464,FALSE,FALSE,-37.0767,4
2018/10/26,408716495.1,0.688,180060,124761,0.0441,0.6931,0.7125,0.7074,-0.0282,-2.4805,39.7409,FALSE,FALSE,-37.0767,4
2018/9/26,47000439.28,0.918,1000,909,0.0021,0.8839,0.8901,0.891,-0.0092,4.5558,78.5466,FALSE,FALSE,-18.5045,5
2018/9/27,47000439.28,0.918,100,92,0.0002,0.8776,0.8967,0.9016,-0.006,4.3775,85.6977,FALSE,FALSE,-19.0854,5
2018/9/28,47000439.28,0.918,0,0,0,0.8864,0.8999,0.9122,-0.0035,4.0816,90.4652,FALSE,FALSE,-18.274,5
2018/10/8,47000439.28,0.914,10100,8591,0.0215,0.8463,0.902,0.917,-0.0018,3.3742,92.0174,FALSE,FALSE,-21.9712,5
2018/10/9,47000439.28,0.896,19900,16802,0.0423,0.8384,0.9003,0.9128,-0.0019,1.262,85.2766,FALSE,FALSE,-22.6996,5
2018/10/10,47000439.28,0.893,16940,14236,0.036,0.8305,0.8981,0.9078,-0.0021,0.4688,80.6058,FALSE,TRUE,-23.428,5
2018/10/11,47000439.28,0.876,34458,27971,0.0733,0.7768,0.8934,0.8994,-0.0037,-1.8121,66.764,FALSE,TRUE,-28.3791,5
2018/10/12,47000439.28,0.85,7269,5842,0.0155,0.7769,0.8863,0.8858,-0.0069,-4.8507,55.1623,FALSE,TRUE,-28.3699,5
2018/10/15,47000439.28,0.781,39700,31337,0.0845,0.7627,0.8682,0.8592,-0.0149,-11.8842,38.7998,FALSE,TRUE,-29.6791,5
2018/10/16,47000439.28,0.75,21100,16004,0.0449,0.7466,0.8469,0.83,-0.0234,-14.4568,25.8665,FALSE,TRUE,-31.1636,5
2018/10/17,47000439.28,0.746,300,224,0.0006,0.7564,0.8274,0.8006,-0.0302,-13.7323,17.2443,FALSE,TRUE,-30.26,5
2018/10/18,47000439.28,0.788,6500,5128,0.0138,0.7332,0.8198,0.783,-0.0318,-7.7283,17.4284,FALSE,TRUE,-32.399,5
2018/10/19,47000439.28,0.758,7000,5285,0.0149,0.757,0.8107,0.7646,-0.0351,-9.8335,17.4,FALSE,TRUE,-30.2047,5
2018/10/22,47000439.28,0.788,51992,41511,0.1106,0.8033,0.8078,0.766,-0.0348,-5.0412,21.0711,FALSE,TRUE,-25.9358,5
2018/10/23,47000439.28,0.793,19192,15107,0.0408,0.7851,0.8051,0.7746,-0.0339,-3.2238,24.1335,FALSE,TRUE,-27.6139,5
2018/10/24,47000439.28,0.79,24500,18964,0.0521,0.7755,0.8058,0.7834,-0.033,-2.3586,26.4974,FALSE,FALSE,-28.499,5
2018/10/25,47000439.28,0.796,300,239,0.0006,0.768,0.8055,0.785,-0.0314,-0.5932,33.7634,FALSE,FALSE,-29.1905,5
2018/10/26,47000439.28,0.757,13300,10529,0.0283,0.768,0.7975,0.7848,-0.0329,-4.1064,33.6201,FALSE,FALSE,-29.1905,5
2018/9/26,28337319.85,0.861,0,0,0,0.8804,0.8681,0.8584,-0.0137,-1.1292,27.5102,FALSE,FALSE,-18.5795,6
2018/9/27,28337319.85,0.861,0,0,0,0.8741,0.8684,0.8604,-0.0135,-1.0913,27.0207,FALSE,FALSE,-19.1621,6
2018/9/28,28337319.85,0.941,86673,77892,0.3059,0.8829,0.8809,0.877,-0.0068,7.3588,49.5453,FALSE,FALSE,-18.3483,6
2018/10/8,28337319.85,0.85,30717,27892,0.1084,0.8429,0.8788,0.8748,-0.0087,-2.8941,35.9109,FALSE,FALSE,-22.0475,6
2018/10/9,28337319.85,0.85,14600,12500,0.0515,0.835,0.8768,0.8726,-0.0101,-2.9219,26.8212,FALSE,FALSE,-22.7781,6
2018/10/10,28337319.85,0.864,3600,3010,0.0127,0.827,0.8683,0.8732,-0.01,-0.6801,27.07,FALSE,TRUE,-23.518,6
2018/10/11,28337319.85,0.789,35844,28378,0.1265,0.7736,0.8561,0.8588,-0.0157,-8.042,18.0467,FALSE,TRUE,-28.4565,6
2018/10/12,28337319.85,0.842,600,476,0.0021,0.7737,0.854,0.839,-0.0159,-1.798,22.0461,FALSE,TRUE,-28.4472,6
2018/10/15,28337319.85,0.78,25100,19632,0.0886,0.7595,0.8376,0.825,-0.0207,-8.3969,16.1594,FALSE,TRUE,-29.7605,6
2018/10/16,28337319.85,0.777,2492,1872,0.0088,0.7434,0.8307,0.8104,-0.0245,-8.0201,14.6396,FALSE,TRUE,-31.2494,6
2018/10/17,28337319.85,0.768,5900,4450,0.0208,0.7532,0.8178,0.7912,-0.0279,-8.2437,13.492,FALSE,TRUE,-30.3431,6
2018/10/18,28337319.85,0.761,200,152,0.0007,0.7302,0.8085,0.7856,-0.0309,-8.1657,11.8261,FALSE,TRUE,-32.4702,6
2018/10/19,28337319.85,0.748,9812,7151,0.0346,0.7538,0.8007,0.7668,-0.0338,-8.697,13.9142,FALSE,TRUE,-30.2876,6
2018/10/22,28337319.85,0.78,9952,7730,0.0351,0.7999,0.7965,0.7668,-0.0332,-4,24.1884,FALSE,TRUE,-26.0242,6
2018/10/23,28337319.85,0.781,5500,4293,0.0194,0.7818,0.794,0.7676,-0.0323,-2.2732,33.8179,FALSE,TRUE,-27.6981,6
2018/10/24,28337319.85,0.763,10350,7991,0.0365,0.7722,0.7918,0.7666,-0.0326,-3.6515,35.6222,FALSE,FALSE,-28.586,6
2018/10/25,28337319.85,0.744,100,74,0.0004,0.7648,0.7845,0.7632,-0.034,-4.991,33.811,FALSE,FALSE,-29.2703,6
2018/10/26,28337319.85,0.786,200,157,0.0007,0.7648,0.7828,0.7708,-0.0314,1.2126,45.8111,FALSE,FALSE,-29.2703,6
2018/9/26,82651734.48,1.061,44695,47187,0.0541,1.0616,1.0477,1.039,-0.0182,1.8968,61.0491,FALSE,FALSE,-22.7759,7
2018/9/27,82651734.48,1.069,11400,12246,0.0138,1.0736,1.0524,1.047,-0.015,2.5502,70.662,FALSE,FALSE,-21.903,7
2018/9/28,82651734.48,1.086,12700,13771,0.0154,1.0823,1.0591,1.0608,-0.011,3.8489,79.1212,FALSE,FALSE,-21.2701,7
2018/10/8,82651734.48,1.078,71620,74723,0.0867,1.032,1.0633,1.0676,-0.0083,2.8299,82.0404,FALSE,FALSE,-24.9291,7
2018/10/9,82651734.48,1.023,46520,47562,0.0563,1.0254,1.0563,1.0634,-0.0105,-2.0115,65.468,FALSE,FALSE,-25.4092,7
2018/10/10,82651734.48,1.014,10200,10398,0.0123,1.0148,1.0468,1.054,-0.0129,-2.4766,44.5,FALSE,FALSE,-26.1803,7
2018/10/11,82651734.48,0.996,67995,66873,0.0823,0.9583,1.0363,1.0394,-0.016,-4.1847,38.3281,FALSE,TRUE,-30.2902,7
2018/10/12,82651734.48,0.996,3200,3185,0.0039,0.9564,1.0294,1.0214,-0.0183,-4.0539,34.2135,FALSE,TRUE,-30.4285,7
2018/10/15,82651734.48,0.992,24700,24482,0.0299,0.9445,1.0219,1.0042,-0.0201,-4.1546,30.8193,FALSE,TRUE,-31.2941,7
2018/10/16,82651734.48,0.945,13322,12631,0.0161,0.918,1.0094,0.9886,-0.0251,-8.1633,24.0442,FALSE,TRUE,-33.2218,7
2018/10/17,82651734.48,0.942,97612,90628,0.1181,0.9139,0.9981,0.9742,-0.029,-7.6923,20.6806,FALSE,TRUE,-33.52,7
2018/10/18,82651734.48,0.9,28895,26248,0.035,0.8764,0.9811,0.955,-0.0351,-10.7586,13.7871,FALSE,TRUE,-36.2479,7
2018/10/19,82651734.48,0.939,26400,23647,0.0319,0.9093,0.9744,0.9436,-0.0363,-5.9432,20.2491,FALSE,TRUE,-33.8547,7
2018/10/22,82651734.48,0.96,137001,131035,0.1658,0.958,0.9711,0.9372,-0.0352,-2.9568,33.2362,FALSE,TRUE,-30.3121,7
2018/10/23,82651734.48,0.948,46432,43956,0.0562,0.9456,0.9694,0.9378,-0.0348,-3.0427,42.1575,FALSE,TRUE,-31.2141,7
2018/10/24,82651734.48,0.938,53800,50057,0.0651,0.9261,0.9649,0.937,-0.035,-2.9069,45.5409,FALSE,FALSE,-32.6326,7
2018/10/25,82651734.48,0.917,15980,14413,0.0193,0.9099,0.9565,0.9404,-0.0364,-4.2048,42.4119,FALSE,FALSE,-33.811,7
2018/10/26,82651734.48,0.891,16700,15084,0.0202,0.9099,0.947,0.9308,-0.0391,-5.9134,33.6592,FALSE,FALSE,-33.811,7
2018/9/26,119593065.7,1.057,5400,5675,0.0045,1.0645,1.0401,1.0338,-0.0183,2.3564,51.0733,FALSE,FALSE,-22.5818,8
2018/9/27,119593065.7,1.071,11500,12982,0.0096,1.0765,1.0463,1.0436,-0.0144,3.6452,50.998,FALSE,FALSE,-21.7091,8
2018/9/28,119593065.7,1.072,6500,6967,0.0054,1.0853,1.052,1.052,-0.0111,3.6667,51.1361,FALSE,FALSE,-21.0691,8
2018/10/8,119593065.7,1.036,5000,5182,0.0042,1.0347,1.0493,1.0532,-0.0112,0.2581,40.4925,FALSE,FALSE,-24.7491,8
2018/10/9,119593065.7,1.028,700,720,0.0006,1.0281,1.0449,1.0528,-0.0119,-0.5803,29.376,FALSE,FALSE,-25.2291,8
2018/10/10,119593065.7,1.005,6700,6752,0.0056,1.0175,1.037,1.0424,-0.014,-2.7341,19.584,FALSE,FALSE,-26,8
2018/10/11,119593065.7,0.95,22200,21276,0.0186,0.9608,1.0228,1.0182,-0.02,-7.6025,13.056,FALSE,TRUE,-30.1236,8
2018/10/12,119593065.7,0.984,52947,51740,0.0443,0.9589,1.0141,1.0006,-0.0217,-4.1169,15.793,FALSE,TRUE,-30.2618,8
2018/10/15,119593065.7,0.951,1100,1058,0.0009,0.9469,1.002,0.9836,-0.0254,-6.7952,12.6403,FALSE,TRUE,-31.1345,8
2018/10/16,119593065.7,0.932,2900,2702,0.0024,0.9203,0.9926,0.9644,-0.0296,-7.9203,9.4283,FALSE,TRUE,-33.0691,8
2018/10/17,119593065.7,0.91,4200,3830,0.0035,0.9162,0.9771,0.9454,-0.0343,-9.1967,7.8541,FALSE,TRUE,-33.3673,8
2018/10/18,119593065.7,0.889,25910,23140,0.0217,0.8786,0.9622,0.9332,-0.0392,-10.2398,5.2361,FALSE,TRUE,-36.1018,8
2018/10/19,119593065.7,0.898,1200,1051,0.001,0.9117,0.9521,0.916,-0.0419,-8.1017,9.2232,FALSE,TRUE,-33.6945,8
2018/10/22,119593065.7,0.949,300,282,0.0003,0.9604,0.9502,0.9156,-0.0395,-1.8614,24.0798,FALSE,TRUE,-30.1527,8
2018/10/23,119593065.7,0.962,700,649,0.0006,0.9481,0.9534,0.9216,-0.0361,0.435,39.2084,FALSE,TRUE,-31.0473,8
2018/10/24,119593065.7,0.948,700,664,0.0006,0.9285,0.9554,0.9292,-0.0341,-0.263,45.7318,FALSE,FALSE,-32.4727,8
2018/10/25,119593065.7,0.89,1241,1102,0.001,0.9123,0.9454,0.9294,-0.0369,-5.2183,36.4069,FALSE,FALSE,-33.6509,8
2018/10/26,119593065.7,0.884,9041,8136,0.0076,0.9123,0.9348,0.9266,-0.039,-4.8354,29.0332,FALSE,FALSE,-33.6509,8
2018/9/26,36610384.77,0.879,10629,9367,0.029,0.8752,0.8739,0.8796,-0.0131,1.8245,57.7463,FALSE,FALSE,-24.8949,9
2018/9/27,36610384.77,0.879,3100,2725,0.0085,0.8759,0.8756,0.8834,-0.0116,1.7459,58.6364,FALSE,FALSE,-24.8348,9
2018/9/28,36610384.77,0.879,0,0,0,0.8838,0.8761,0.882,-0.0103,1.6185,59.2298,FALSE,FALSE,-24.1569,9
2018/10/8,36610384.77,0.876,300,263,0.0008,0.857,0.8753,0.8798,-0.0094,1.145,58.5838,FALSE,FALSE,-26.4567,9
2018/10/9,36610384.77,0.876,200,175,0.0005,0.8558,0.875,0.8778,-0.0086,0.8249,51.9912,FALSE,FALSE,-26.5597,9
2018/10/10,36610384.77,0.896,7100,6141,0.0194,0.8529,0.8775,0.8812,-0.0063,2.7719,58.135,FALSE,FALSE,-26.8085,9
2018/10/11,36610384.77,0.809,15200,12883,0.0415,0.8101,0.8675,0.8672,-0.0113,-6.958,39.0625,FALSE,TRUE,-30.4814,9
2018/10/12,36610384.77,0.806,9500,7754,0.0259,0.8131,0.8575,0.8526,-0.0154,-7.1696,28.9152,FALSE,TRUE,-30.224,9
2018/10/15,36610384.77,0.837,8300,6839,0.0227,0.8008,0.8498,0.8448,-0.0159,-3.3859,31.2426,FALSE,TRUE,-31.2795,9
2018/10/16,36610384.77,0.846,19600,15700,0.0535,0.7759,0.8504,0.8388,-0.0154,-1.9699,36.966,FALSE,TRUE,-33.4163,9
2018/10/17,36610384.77,0.846,0,0,0,0.7689,0.8511,0.8288,-0.0149,-1.5802,40.7815,FALSE,TRUE,-34.017,9
2018/10/18,36610384.77,0.847,39813,30907,0.1087,0.7456,0.8488,0.8364,-0.0142,-1.0899,46.2988,FALSE,TRUE,-36.0165,9
2018/10/19,36610384.77,0.82,12400,9650,0.0339,0.7536,0.845,0.8392,-0.0157,-3.6899,43.977,FALSE,TRUE,-35.33,9
2018/10/22,36610384.77,0.856,63966,51222,0.1747,0.7858,0.8473,0.843,-0.0137,0.7652,50.4291,FALSE,TRUE,-32.5667,9
2018/10/23,36610384.77,0.851,46260,37471,0.1264,0.7659,0.8475,0.844,-0.0125,0.4525,55.2021,FALSE,TRUE,-34.2744,9
2018/10/24,36610384.77,0.803,128779,100600,0.3518,0.7619,0.8421,0.8354,-0.0152,-4.5279,46.9464,FALSE,TRUE,-34.6177,9
2018/10/25,36610384.77,0.771,45970,34786,0.1256,0.7608,0.829,0.8202,-0.0197,-7.3688,38.1299,FALSE,TRUE,-34.7121,9
2018/10/26,36610384.77,0.756,102059,76806,0.2788,0.7608,0.8133,0.8074,-0.0242,-7.8798,29.1466,FALSE,TRUE,-34.7121,9
2018/9/26,18362010.88,0.895,20700,19061,0.1127,0.8721,0.8598,0.8524,-0.0163,4.9853,35.7176,FALSE,TRUE,-24.929,10
2018/9/27,18362010.88,0.894,11600,10054,0.0632,0.8727,0.8683,0.8652,-0.0123,4.7043,40.0967,FALSE,FALSE,-24.8773,10
2018/9/28,18362010.88,0.871,1000,871,0.0054,0.8807,0.8696,0.8734,-0.0109,1.9111,37.1637,FALSE,FALSE,-24.1887,10
2018/10/8,18362010.88,0.85,20100,17245,0.1095,0.8538,0.8657,0.8774,-0.0113,-0.342,29.8649,FALSE,FALSE,-26.5043,10
2018/10/9,18362010.88,0.874,200,175,0.0011,0.8526,0.866,0.8768,-0.0096,2.2422,31.1058,FALSE,FALSE,-26.6076,10
2018/10/10,18362010.88,0.859,8000,6896,0.0436,0.8498,0.8641,0.8696,-0.0094,0.37,28.1164,FALSE,FALSE,-26.8486,10
2018/10/11,18362010.88,0.854,400,344,0.0022,0.807,0.8627,0.8616,-0.0095,-0.4469,24.8511,FALSE,FALSE,-30.5328,10
2018/10/12,18362010.88,0.797,300,239,0.0016,0.8102,0.8506,0.8468,-0.014,-6.7927,16.5674,FALSE,TRUE,-30.2574,10
2018/10/15,18362010.88,0.801,5100,4085,0.0278,0.7978,0.8413,0.837,-0.0171,-6.0594,11.8579,FALSE,TRUE,-31.3248,10
2018/10/16,18362010.88,0.787,15200,11967,0.0828,0.7731,0.8312,0.8196,-0.0204,-7.3118,7.9053,FALSE,TRUE,-33.451,10
2018/10/17,18362010.88,0.787,0,0,0,0.7661,0.8249,0.8052,-0.0228,-6.919,5.2702,FALSE,TRUE,-34.0535,10
2018/10/18,18362010.88,0.769,2000,1515,0.0109,0.7429,0.8151,0.7882,-0.0258,-8.0693,9.9237,FALSE,TRUE,-36.0506,10
2018/10/19,18362010.88,0.75,2700,2023,0.0147,0.7508,0.8033,0.7788,-0.0294,-9.0266,12.9339,FALSE,TRUE,-35.3706,10
2018/10/22,18362010.88,0.769,700,538,0.0038,0.7829,0.7969,0.7724,-0.0304,-5.5283,19.507,FALSE,TRUE,-32.6074,10
2018/10/23,18362010.88,0.759,100,76,0.0005,0.763,0.791,0.7668,-0.0316,-5.6752,21.6214,FALSE,TRUE,-34.3204,10
2018/10/24,18362010.88,0.759,0,0,0,0.759,0.7875,0.7612,-0.0321,-4.7778,30.2476,FALSE,FALSE,-34.6647,10
2018/10/25,18362010.88,0.74,2277,1686,0.0124,0.758,0.7792,0.7554,-0.0338,-5.8424,28.0817,FALSE,FALSE,-34.7508,10
2018/10/26,18362010.88,0.74,0,0,0,0.758,0.7728,0.7534,-0.0346,-4.6392,27.0545,FALSE,FALSE,-34.7508,10
2018/9/26,1904152487,0.826,286660,237296,0.0151,0.833,0.8106,0.8134,-0.0044,3.2285,78.5694,FALSE,FALSE,-23.578,11
2018/9/27,1904152487,0.818,366846,300307,0.0193,0.829,0.8121,0.8158,-0.0033,2.0268,77.6882,FALSE,FALSE,-23.945,11
2018/9/28,1904152487,0.829,674285,556836,0.0354,0.838,0.8149,0.8214,-0.0015,2.9707,83.8909,FALSE,FALSE,-23.1193,11
2018/10/8,1713550549,0.805,319735,258473,0.0187,0.802,0.8133,0.819,-0.002,-0.1344,73.2112,FALSE,FALSE,-26.422,11
2018/10/9,1713550549,0.794,336058,268053,0.0196,0.797,0.8098,0.8144,-0.0033,-1.4888,52.7757,FALSE,FALSE,-26.8807,11
2018/10/10,1713550549,0.791,1816017,1437902,0.106,0.791,0.8052,0.8074,-0.0044,-1.8915,38.2141,FALSE,FALSE,-27.4312,11
2018/10/11,1713550549,0.733,830098,625521,0.0484,0.755,0.7934,0.7904,-0.01,-8.6699,25.8128,FALSE,TRUE,-30.7339,11
2018/10/12,1713550549,0.761,263381,197973,0.0154,0.768,0.787,0.7768,-0.0119,-4.8552,26.9728,FALSE,TRUE,-29.5413,11
2018/10/15,1713550549,0.75,369672,278381,0.0216,0.761,0.7784,0.7658,-0.0142,-5.6802,24.0425,FALSE,TRUE,-30.1835,11
2018/10/16,1713550549,0.738,244885,184023,0.0143,0.751,0.7737,0.7546,-0.0168,-6.5724,18.0902,FALSE,FALSE,-31.1009,11
2018/10/17,1713550549,0.75,277791,207702,0.0162,0.755,0.7689,0.7464,-0.0177,-4.3774,18.2457,FALSE,FALSE,-30.7339,11
2018/10/18,1713550549,0.735,196839,144987,0.0115,0.739,0.7628,0.7468,-0.0193,-5.4662,13.1947,FALSE,FALSE,-32.2018,11
2018/10/19,1713550549,0.751,43129,31898,0.0025,0.762,0.7624,0.7448,-0.0192,-2.6256,19.4494,FALSE,TRUE,-30.0917,11
2018/10/22,1713550549,0.798,910308,710983,0.0531,0.803,0.7676,0.7544,-0.0151,3.6925,45.8777,FALSE,TRUE,-26.3303,11
2018/10/23,1713550549,0.78,180690,142194,0.0105,0.778,0.7714,0.7628,-0.0131,1.8942,55.9016,FALSE,TRUE,-28.6239,11
2018/10/24,1713550549,0.773,247372,190982,0.0144,0.773,0.7739,0.7674,-0.012,1.3328,59.6306,FALSE,FALSE,-29.0826,11
2018/10/25,1713550549,0.767,75596,56764,0.0044,0.77,0.7711,0.7738,-0.0114,0.8437,59.5849,FALSE,FALSE,-29.3578,11
2018/10/26,1713550549,0.757,70494,53658,0.0041,0.77,0.7691,0.775,-0.0117,-0.099,55.3351,FALSE,FALSE,-29.3578,11
2018/9/26,229622299.8,0.749,305269,228029,0.1329,0.7481,0.7375,0.7426,0.0006,2.4741,71.1916,FALSE,FALSE,-34.406,12
2018/9/27,229622299.8,0.749,95400,71035,0.0415,0.7433,0.7392,0.7444,0.0015,2.032,70.1277,FALSE,FALSE,-34.8268,12
2018/9/28,229622299.8,0.76,22700,17168,0.0099,0.7495,0.7428,0.7486,0.0032,3.0625,76.7518,FALSE,FALSE,-34.2832,12
2018/10/8,295493843.9,0.733,452728,333299,0.1532,0.7222,0.7414,0.746,0.0022,-0.7223,61.8062,FALSE,FALSE,-36.6769,12
2018/10/9,295493843.9,0.727,116861,85483,0.0395,0.7212,0.7386,0.7436,0.001,-1.5128,47.5871,FALSE,FALSE,-36.7646,12
2018/10/10,295493843.9,0.726,105346,76167,0.0357,0.7238,0.7352,0.739,0,-1.737,35.5126,FALSE,FALSE,-36.5366,12
2018/10/11,295493843.9,0.68,785116,548801,0.2657,0.6748,0.7265,0.7252,-0.0045,-7.5354,23.6751,FALSE,TRUE,-40.833,12
2018/10/12,295493843.9,0.671,410948,276113,0.1391,0.6625,0.7166,0.7074,-0.0087,-8.0717,17.7834,FALSE,TRUE,-41.9114,12
2018/10/15,295493843.9,0.658,144100,96490,0.0488,0.6543,0.7042,0.6924,-0.0129,-9.0008,12.4672,FALSE,TRUE,-42.6304,12
2018/10/16,295493843.9,0.658,25300,16769,0.0086,0.6501,0.6968,0.6786,-0.0161,-8.1433,8.9231,FALSE,TRUE,-42.9987,12
2018/10/17,295493843.9,0.665,153700,101637,0.052,0.6577,0.6913,0.6664,-0.0178,-6.283,12.6714,FALSE,TRUE,-42.3323,12
2018/10/18,295493843.9,0.654,243600,160164,0.0824,0.6468,0.6854,0.6612,-0.0198,-6.9039,12.2488,FALSE,TRUE,-43.288,12
2018/10/19,295493843.9,0.662,223618,146669,0.0757,0.6675,0.6825,0.6594,-0.0206,-4.7825,14.3062,FALSE,TRUE,-41.473,12
2018/10/22,295493843.9,0.728,921612,655754,0.3119,0.7299,0.6899,0.6734,-0.0156,4.9748,42.8708,FALSE,TRUE,-36.0018,12
2018/10/23,295493843.9,0.738,1504815,1117854,0.5093,0.728,0.6999,0.6894,-0.0108,6.6988,57.4496,FALSE,TRUE,-36.1683,12
2018/10/24,295493843.9,0.741,2558848,1881164,0.866,0.7428,0.7103,0.7046,-0.0066,7.0294,67.5395,FALSE,FALSE,-34.8707,12
2018/10/25,295493843.9,0.758,2397466,1769381,0.8113,0.7702,0.7177,0.7254,-0.002,9.0778,76.9935,FALSE,FALSE,-32.4682,12
2018/10/26,295493843.9,0.744,886580,666603,0.3,0.7702,0.7226,0.7418,0.0006,6.8326,76.9509,FALSE,FALSE,-32.4682,12
2018/9/26,717196638,0.804,141100,113375,0.0197,0.824888,0.8004,0.8002,-0.0042,1.0156,88.0619,FALSE,FALSE,-21.3718,13
2018/9/27,717196638,0.804,553574,444065,0.0772,0.821126,0.8009,0.802,-0.0035,1.005,91.4352,FALSE,FALSE,-21.7305,13
2018/9/28,717196638,0.823,119000,95456,0.0166,0.823973,0.8045,0.8074,-0.0014,3.1005,94.2901,FALSE,FALSE,-21.4591,13
2018/10/8,499258320.6,0.823,0,0,0,0.812686,0.8079,0.8114,0.0002,2.768,96.1934,FALSE,FALSE,-22.535,13
2018/10/9,499258320.6,0.789,20068,15894,0.004,0.811059,0.8058,0.8086,-0.0012,-1.4469,64.129,FALSE,FALSE,-22.69,13
2018/10/10,499258320.6,0.794,322541,253758,0.0646,0.80872,0.8028,0.8066,-0.0019,-0.843,49.9598,FALSE,FALSE,-22.913,13
2018/10/11,499258320.6,0.782,500,391,0.0001,0.792552,0.7981,0.8022,-0.0034,-2.3314,33.3066,FALSE,FALSE,-24.4541,13
2018/10/12,499258320.6,0.782,0,0,0,0.790111,0.7961,0.794,-0.0045,-2.2296,22.2044,FALSE,FALSE,-24.6868,13
2018/10/15,499258320.6,0.782,0,0,0,0.783705,0.7929,0.7858,-0.0053,-2.097,14.8029,FALSE,FALSE,-25.2974,13
2018/10/16,499258320.6,0.758,99658,74382,0.02,0.77801,0.7868,0.7796,-0.0079,-4.724,15.0634,FALSE,TRUE,-25.8402,13
2018/10/17,499258320.6,0.756,60100,45436,0.012,0.778112,0.7818,0.772,-0.0099,-4.5053,14.3713,FALSE,TRUE,-25.8305,13
2018/10/18,499258320.6,0.756,0,0,0,0.772214,0.7765,0.7668,-0.0114,-4.0305,13.9099,FALSE,TRUE,-26.3927,13
2018/10/19,499258320.6,0.765,70100,52115,0.014,0.780858,0.7751,0.7634,-0.0117,-2.4857,24.7053,FALSE,TRUE,-25.5688,13
2018/10/22,499258320.6,0.768,99626,76562,0.02,0.794687,0.7744,0.7606,-0.0115,-1.7274,28.5914,FALSE,TRUE,-24.2506,13
2018/10/23,499258320.6,0.776,500,388,0.0001,0.789094,0.7746,0.7642,-0.0107,-0.2036,34.6454,FALSE,TRUE,-24.7837,13
2018/10/24,499258320.6,0.766,24685,19123,0.0049,0.788179,0.7735,0.7662,-0.0107,-0.8842,34.3523,FALSE,FALSE,-24.8709,13
2018/10/25,499258320.6,0.768,11600,8896,0.0023,0.789094,0.7734,0.7686,-0.0104,-0.3999,35.0228,FALSE,FALSE,-24.7837,13
2018/10/26,499258320.6,0.768,2600,1997,0.0005,0.789094,0.7724,0.7692,-0.01,-0.1192,35.4697,FALSE,FALSE,-24.7837,13
2018/9/26,161253650.2,1.335,517700,690589,0.321,1.3385,1.2998,1.3134,0.0201,3.2682,90.3618,TRUE,FALSE,-0.6015,14
2018/9/27,161253650.2,1.36,837400,1132580,0.5193,1.3479,1.3116,1.3268,0.0235,4.5752,93.5745,TRUE,FALSE,0,14
2018/9/28,161253650.2,1.422,1644838,2271474,1.02,1.3714,1.3295,1.3494,0.0309,8.2535,95.7164,TRUE,FALSE,0,14
2018/10/8,161253650.2,1.535,3027896,4554079,1.8777,1.3914,1.3638,1.3968,0.0454,15.0675,93.8674,TRUE,FALSE,0,14
2018/10/9,161253650.2,1.64,4878330,7768412,3.0253,1.4057,1.4127,1.4584,0.0646,20.286,94.1291,TRUE,FALSE,0,14
2018/10/10,161253650.2,1.554,8058117,13299675,4.9972,1.3775,1.4418,1.5022,0.072,12.0943,82.2284,TRUE,FALSE,-2.0061,14
2018/10/11,161253650.2,1.399,2022900,2830037,1.2545,1.3434,1.4368,1.51,0.0647,0.2149,62.6841,TRUE,FALSE,-4.432,14
2018/10/12,161253650.2,1.351,9506012,12725851,5.8951,1.3499,1.4147,1.4958,0.0543,-3.6606,44.1075,TRUE,FALSE,-3.9696,14
2018/10/15,161253650.2,1.349,3810438,5154008,2.363,1.3497,1.3965,1.4586,0.0455,-4.1222,31.5633,FALSE,FALSE,-3.9838,14
2018/10/16,161253650.2,1.345,3675096,4957147,2.2791,1.3543,1.3855,1.3996,0.0377,-4.6099,22.8807,FALSE,FALSE,-3.6565,14
2018/10/17,161253650.2,1.359,2244791,3054801,1.3921,1.3305,1.3766,1.3606,0.0323,-3.9633,18.2115,FALSE,FALSE,-5.3496,14
2018/10/18,161253650.2,1.318,2762676,3658237,1.7132,1.3172,1.3645,1.3444,0.0244,-6.7838,12.22,FALSE,FALSE,-6.2958,14
2018/10/19,161253650.2,1.32,1653056,2180200,1.0251,1.3296,1.3595,1.3382,0.0181,-6.5597,9.6652,FALSE,FALSE,-5.4137,14
2018/10/22,161253650.2,1.325,3865926,5112620,2.3974,1.3264,1.3555,1.3334,0.0134,-6.0117,8.3417,FALSE,FALSE,-5.6413,14
2018/10/23,161253650.2,1.312,1973842,2593192,1.2241,1.2821,1.3516,1.3268,0.0085,-6.3247,9.6016,FALSE,FALSE,-8.7928,14
